subscription_id,user_id,subscription_type,subscription_start_date,subscription_end_date,payment_method,premium_offer_shown,premium_offer_clicked,upgraded_to_premium
SUB_1013,USR_05845,Monthly Premium,2025-03-23,,Credit Card,1,1,1
SUB_1014,USR_08902,Monthly Premium,2025-04-10,,Apple Pay,1,0,1
SUB_1015,USR_00848,Monthly Premium,2025-02-08,,Apple Pay,1,0,1
SUB_1016,USR_05506,Monthly Premium,2025-04-11,,Apple Pay,1,0,1
SUB_1017,USR_02972,Monthly Premium,2025-02-11,2025-03-13,Google Pay,1,0,1
SUB_1018,USR_02158,Monthly Premium,2025-05-19,2025-06-18,Credit Card,1,1,1
SUB_1019,USR_01560,Monthly Premium,2025-04-11,,Apple Pay,1,1,1
SUB_1020,USR_05937,Monthly Premium,2025-01-26,2025-02-25,PayPal,1,0,1
SUB_1021,USR_03221,Monthly Premium,2025-03-14,2025-04-13,Google Pay,1,1,1
SUB_1022,USR_04141,Monthly Premium,2025-02-12,,Credit Card,1,1,1
SUB_1023,USR_06994,Monthly Premium,2025-03-02,,PayPal,1,1,1
SUB_1024,USR_07419,Monthly Premium,2025-02-27,,Apple Pay,1,1,1
SUB_1025,USR_02501,Monthly Premium,2025-05-18,2025-06-17,Credit Card,1,1,1
SUB_1026,USR_09289,Monthly Premium,2025-01-28,,Credit Card,1,1,1
SUB_1027,USR_07202,Monthly Premium,2025-02-17,,Google Pay,1,0,1
SUB_1028,USR_03101,Monthly Premium,2025-05-05,2025-06-04,Credit Card,1,1,1
SUB_1029,USR_07745,Monthly Premium,2025-04-11,2025-05-11,Apple Pay,1,1,1
SUB_1030,USR_03678,Annual Premium,2025-04-24,,Credit Card,1,1,1
SUB_1031,USR_01042,Monthly Premium,2025-06-01,,Credit Card,1,1,1
SUB_1032,USR_07390,Monthly Premium,2025-07-05,,Credit Card,1,1,1
SUB_1033,USR_06964,Monthly Premium,2025-04-20,,Credit Card,1,0,1
SUB_1034,USR_02629,Monthly Premium,2025-02-02,,Credit Card,1,1,1
SUB_1035,USR_08432,Monthly Premium,2025-04-05,,Credit Card,1,1,1
SUB_1036,USR_03112,Monthly Premium,2025-04-25,,PayPal,1,1,1
SUB_1037,USR_01677,Annual Premium,2025-05-19,2025-06-18,Credit Card,1,1,1
SUB_1038,USR_00369,Monthly Premium,2025-03-06,,Credit Card,1,1,1
SUB_1039,USR_06915,Monthly Premium,2025-06-27,,Apple Pay,1,0,1
SUB_1040,USR_03569,Annual Premium,2025-01-19,2025-02-18,Google Pay,1,1,1
SUB_1041,USR_00946,Monthly Premium,2025-03-13,2025-04-12,Credit Card,1,1,1
SUB_1042,USR_04692,Monthly Premium,2025-02-13,2025-03-15,Google Pay,1,1,1
SUB_1043,USR_08415,Monthly Premium,2025-03-24,2025-04-23,Google Pay,1,1,1
SUB_1044,USR_03291,Monthly Premium,2025-06-11,,Credit Card,1,1,1
SUB_1045,USR_02381,Annual Premium,2025-06-18,2025-07-18,Apple Pay,1,1,1
SUB_1046,USR_08003,Monthly Premium,2025-06-11,2025-07-11,Credit Card,1,1,1
SUB_1047,USR_09507,Monthly Premium,2025-06-12,,Google Pay,1,1,1
SUB_1048,USR_02279,Monthly Premium,2025-03-07,2025-04-06,Apple Pay,1,1,1
SUB_1049,USR_00214,Annual Premium,2025-05-21,,Apple Pay,1,1,1
SUB_1050,USR_05835,Monthly Premium,2025-01-19,,Credit Card,1,1,1
SUB_1051,USR_09213,Annual Premium,2025-03-24,,Apple Pay,1,1,1
SUB_1052,USR_05322,Monthly Premium,2025-07-02,,Credit Card,1,1,1
SUB_1053,USR_08857,Monthly Premium,2025-01-04,2025-02-03,Credit Card,1,1,1
SUB_1054,USR_03781,Annual Premium,2025-03-21,2025-04-20,PayPal,1,1,1
SUB_1055,USR_00772,Monthly Premium,2025-02-06,,PayPal,1,1,1
SUB_1056,USR_08964,Monthly Premium,2025-05-28,2025-06-27,Credit Card,1,1,1
SUB_1057,USR_02180,Annual Premium,2025-05-05,,Apple Pay,1,0,1
SUB_1058,USR_06384,Monthly Premium,2025-05-10,,Google Pay,1,0,1
SUB_1059,USR_07388,Monthly Premium,2025-06-19,,Credit Card,1,1,1
SUB_1060,USR_07946,Monthly Premium,2025-05-02,,Google Pay,1,1,1
SUB_1061,USR_05760,Monthly Premium,2025-04-08,,PayPal,1,1,1
SUB_1062,USR_00757,Annual Premium,2025-06-01,2025-07-01,Credit Card,1,1,1
SUB_1063,USR_01699,Monthly Premium,2025-05-18,2025-06-17,Credit Card,1,1,1
SUB_1064,USR_03415,Monthly Premium,2025-06-29,2025-07-29,Credit Card,1,1,1
SUB_1065,USR_02153,Monthly Premium,2025-06-14,,Credit Card,1,1,1
SUB_1066,USR_07813,Monthly Premium,2025-02-04,2025-03-06,Credit Card,1,0,1
SUB_1067,USR_09068,Monthly Premium,2025-05-01,2025-05-31,Apple Pay,1,1,1
SUB_1068,USR_05211,Monthly Premium,2025-03-21,2025-04-20,Google Pay,1,1,1
SUB_1069,USR_07142,Monthly Premium,2025-05-10,2025-06-09,Credit Card,1,1,1
SUB_1070,USR_04158,Monthly Premium,2025-02-08,2025-03-10,Apple Pay,1,1,1
SUB_1071,USR_04629,Monthly Premium,2025-06-28,,Apple Pay,1,1,1
SUB_1072,USR_09687,Monthly Premium,2025-03-20,,Credit Card,1,1,1
SUB_1073,USR_00424,Annual Premium,2025-01-25,,Credit Card,1,1,1
SUB_1074,USR_01970,Monthly Premium,2025-05-04,2025-06-03,Apple Pay,1,1,1
SUB_1075,USR_05607,Annual Premium,2025-01-12,2025-02-11,Google Pay,1,1,1
SUB_1076,USR_06718,Monthly Premium,2025-06-09,,Apple Pay,1,1,1
SUB_1077,USR_05488,Monthly Premium,2025-05-05,2025-06-04,Apple Pay,1,1,1
SUB_1078,USR_09045,Monthly Premium,2025-06-23,,Credit Card,1,1,1
SUB_1079,USR_02699,Annual Premium,2025-01-25,,Credit Card,1,1,1
SUB_1080,USR_05958,Annual Premium,2025-05-05,,Apple Pay,1,1,1
SUB_1081,USR_00580,Annual Premium,2025-05-24,,Google Pay,1,1,1
SUB_1082,USR_05750,Monthly Premium,2025-04-27,,Google Pay,1,0,1
SUB_1083,USR_04025,Annual Premium,2025-06-05,,Apple Pay,1,0,1
SUB_1084,USR_01410,Monthly Premium,2025-04-29,,Credit Card,1,1,1
SUB_1085,USR_00715,Monthly Premium,2025-07-04,2025-08-03,Credit Card,1,1,1
SUB_1086,USR_05083,Monthly Premium,2025-01-15,2025-02-14,Apple Pay,1,1,1
SUB_1087,USR_00460,Annual Premium,2025-06-28,,Google Pay,1,0,1
SUB_1088,USR_01178,Monthly Premium,2025-01-31,2025-03-02,PayPal,1,1,1
SUB_1089,USR_02358,Monthly Premium,2025-02-04,2025-03-06,Credit Card,1,1,1
SUB_1090,USR_05786,Monthly Premium,2025-04-13,,Apple Pay,1,1,1
SUB_1091,USR_05821,Monthly Premium,2025-03-22,2025-04-21,Credit Card,1,1,1
SUB_1092,USR_08747,Annual Premium,2025-03-31,,Credit Card,1,1,1
SUB_1093,USR_04964,Monthly Premium,2025-02-07,,Credit Card,1,1,1
SUB_1094,USR_09288,Monthly Premium,2025-05-18,,Credit Card,1,1,1
SUB_1095,USR_03348,Monthly Premium,2025-01-13,,Credit Card,1,0,1
SUB_1096,USR_06367,Monthly Premium,2025-02-15,,Credit Card,1,1,1
SUB_1097,USR_03580,Monthly Premium,2025-03-06,2025-04-05,Apple Pay,1,1,1
SUB_1098,USR_06095,Annual Premium,2025-03-19,,PayPal,1,1,1
SUB_1099,USR_00534,Monthly Premium,2025-04-08,,Credit Card,1,1,1
SUB_1100,USR_05391,Annual Premium,2025-04-14,,Credit Card,1,1,1
SUB_1101,USR_04650,Monthly Premium,2025-06-25,,Credit Card,1,1,1
SUB_1102,USR_08544,Annual Premium,2025-06-04,,Credit Card,1,1,1
SUB_1103,USR_01693,Monthly Premium,2025-05-05,,Apple Pay,1,1,1
SUB_1104,USR_02526,Monthly Premium,2025-01-14,,Google Pay,1,1,1
SUB_1105,USR_03492,Annual Premium,2025-05-24,2025-06-23,Google Pay,1,1,1
SUB_1106,USR_06206,Monthly Premium,2025-04-25,2025-05-25,PayPal,1,1,1
SUB_1107,USR_03385,Annual Premium,2025-02-26,,Credit Card,1,1,1
SUB_1108,USR_08920,Annual Premium,2025-01-11,,Credit Card,1,1,1
SUB_1109,USR_00160,Monthly Premium,2025-03-19,,Credit Card,1,1,1
SUB_1110,USR_05593,Monthly Premium,2025-03-18,2025-04-17,Credit Card,1,1,1
SUB_1111,USR_08346,Monthly Premium,2025-03-16,,Apple Pay,1,1,1
SUB_1112,USR_09894,Monthly Premium,2025-03-29,,Credit Card,1,1,1
SUB_1113,USR_08704,Monthly Premium,2025-02-25,,Credit Card,1,1,1
SUB_1114,USR_03333,Monthly Premium,2025-02-04,,Credit Card,1,1,1
SUB_1115,USR_05688,Monthly Premium,2025-01-24,2025-02-23,Credit Card,1,1,1
SUB_1116,USR_04785,Monthly Premium,2025-04-30,,Credit Card,1,1,1
SUB_1117,USR_05350,Monthly Premium,2025-03-09,,PayPal,1,1,1
SUB_1118,USR_08646,Monthly Premium,2025-05-29,2025-06-28,Credit Card,1,1,1
SUB_1119,USR_03938,Monthly Premium,2025-03-24,2025-04-23,Credit Card,1,1,1
SUB_1120,USR_00178,Monthly Premium,2025-04-29,2025-05-29,PayPal,1,1,1
SUB_1121,USR_02511,Monthly Premium,2025-01-30,,Credit Card,1,1,1
SUB_1122,USR_09111,Monthly Premium,2025-03-12,,Credit Card,1,1,1
SUB_1123,USR_05242,Annual Premium,2025-04-22,2025-05-22,Credit Card,1,1,1
SUB_1124,USR_00660,Monthly Premium,2025-06-14,,Google Pay,1,1,1
SUB_1125,USR_01122,Annual Premium,2025-05-11,,Apple Pay,1,1,1
SUB_1126,USR_05809,Monthly Premium,2025-04-22,,Credit Card,1,1,1
SUB_1127,USR_05314,Monthly Premium,2025-05-09,2025-06-08,Credit Card,1,1,1
SUB_1128,USR_09209,Monthly Premium,2025-03-20,2025-04-19,Credit Card,1,1,1
SUB_1129,USR_09429,Monthly Premium,2025-01-26,2025-02-25,Apple Pay,1,1,1
SUB_1130,USR_00826,Monthly Premium,2025-01-04,,Credit Card,1,1,1
SUB_1131,USR_09393,Monthly Premium,2025-04-29,2025-05-29,Apple Pay,1,0,1
SUB_1132,USR_00829,Monthly Premium,2025-04-05,2025-05-05,PayPal,1,0,1
SUB_1133,USR_08880,Monthly Premium,2025-05-06,,Google Pay,1,1,1
SUB_1134,USR_03178,Monthly Premium,2025-04-13,2025-05-13,PayPal,1,1,1
SUB_1135,USR_02797,Monthly Premium,2025-04-06,2025-05-06,Apple Pay,1,1,1
SUB_1136,USR_04658,Monthly Premium,2025-06-02,,Credit Card,1,1,1
SUB_1137,USR_06623,Monthly Premium,2025-04-28,2025-05-28,Credit Card,1,1,1
SUB_1138,USR_04432,Monthly Premium,2025-06-30,,Credit Card,1,1,1
SUB_1139,USR_00558,Monthly Premium,2025-01-15,2025-02-14,PayPal,1,1,1
SUB_1140,USR_08551,Monthly Premium,2025-02-01,,Apple Pay,1,1,1
SUB_1141,USR_02471,Monthly Premium,2025-03-05,2025-04-04,Google Pay,1,0,1
SUB_1142,USR_04771,Annual Premium,2025-04-06,,Credit Card,1,1,1
SUB_1143,USR_05076,Monthly Premium,2025-06-21,,Credit Card,1,1,1
SUB_1144,USR_00634,Annual Premium,2025-04-02,2025-05-02,Credit Card,1,1,1
SUB_1145,USR_00688,Monthly Premium,2025-06-12,,PayPal,1,1,1
SUB_1146,USR_03962,Monthly Premium,2025-03-20,,Credit Card,1,1,1
SUB_1147,USR_06126,Monthly Premium,2025-06-26,,Apple Pay,1,1,1
SUB_1148,USR_00575,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_1149,USR_01739,Monthly Premium,2025-05-16,,Credit Card,1,1,1
SUB_1150,USR_01487,Monthly Premium,2025-05-13,,PayPal,1,1,1
SUB_1151,USR_07220,Monthly Premium,2025-02-05,,Apple Pay,1,1,1
SUB_1152,USR_06806,Annual Premium,2025-06-21,,Google Pay,1,1,1
SUB_1153,USR_09686,Monthly Premium,2025-03-12,2025-04-11,Google Pay,1,1,1
SUB_1154,USR_09775,Monthly Premium,2025-02-05,,Credit Card,1,1,1
SUB_1155,USR_01318,Monthly Premium,2025-02-15,,Credit Card,1,0,1
SUB_1156,USR_00378,Annual Premium,2025-05-25,,Credit Card,1,1,1
SUB_1157,USR_05724,Monthly Premium,2025-05-03,2025-06-02,Credit Card,1,0,1
SUB_1158,USR_03257,Monthly Premium,2025-03-11,,Google Pay,1,0,1
SUB_1159,USR_07099,Monthly Premium,2025-01-21,2025-02-20,Credit Card,1,1,1
SUB_1160,USR_08642,Annual Premium,2025-02-04,,Credit Card,1,1,1
SUB_1161,USR_07808,Monthly Premium,2025-04-12,2025-05-12,Credit Card,1,1,1
SUB_1162,USR_01942,Monthly Premium,2025-06-16,,Apple Pay,1,1,1
SUB_1163,USR_05656,Monthly Premium,2025-02-04,,Credit Card,1,1,1
SUB_1164,USR_05561,Monthly Premium,2025-05-15,,Google Pay,1,1,1
SUB_1165,USR_06096,Annual Premium,2025-02-15,2025-03-17,Credit Card,1,1,1
SUB_1166,USR_02065,Annual Premium,2025-03-12,,Apple Pay,1,1,1
SUB_1167,USR_09333,Monthly Premium,2025-06-06,,Credit Card,1,1,1
SUB_1168,USR_01917,Monthly Premium,2025-04-14,,Apple Pay,1,1,1
SUB_1169,USR_05012,Annual Premium,2025-02-21,,Credit Card,1,1,1
SUB_1170,USR_01876,Monthly Premium,2025-04-09,2025-05-09,Credit Card,1,0,1
SUB_1171,USR_05770,Monthly Premium,2025-06-20,2025-07-20,Credit Card,1,1,1
SUB_1172,USR_06578,Monthly Premium,2025-02-10,,Credit Card,1,1,1
SUB_1173,USR_03795,Monthly Premium,2025-01-28,,Google Pay,1,1,1
SUB_1174,USR_02879,Monthly Premium,2025-03-29,,Apple Pay,1,1,1
SUB_1175,USR_07277,Monthly Premium,2025-06-13,2025-07-13,Credit Card,1,1,1
SUB_1176,USR_03060,Monthly Premium,2025-04-21,,Apple Pay,1,1,1
SUB_1177,USR_04416,Annual Premium,2025-06-06,2025-07-06,Credit Card,1,1,1
SUB_1178,USR_04263,Monthly Premium,2025-01-16,,Credit Card,1,1,1
SUB_1179,USR_04581,Monthly Premium,2025-02-23,,Apple Pay,1,1,1
SUB_1180,USR_03984,Monthly Premium,2025-06-14,,Apple Pay,1,1,1
SUB_1181,USR_01754,Monthly Premium,2025-06-20,2025-07-20,Google Pay,1,0,1
SUB_1182,USR_07523,Monthly Premium,2025-03-04,,Credit Card,1,1,1
SUB_1183,USR_09908,Monthly Premium,2025-04-12,,Credit Card,1,1,1
SUB_1184,USR_02287,Monthly Premium,2025-02-04,,Apple Pay,1,1,1
SUB_1185,USR_04949,Annual Premium,2025-04-12,,Credit Card,1,1,1
SUB_1186,USR_00595,Monthly Premium,2025-05-24,,Google Pay,1,0,1
SUB_1187,USR_00649,Monthly Premium,2025-06-07,,Apple Pay,1,1,1
SUB_1188,USR_07633,Monthly Premium,2025-03-03,,Apple Pay,1,1,1
SUB_1189,USR_09797,Monthly Premium,2025-01-13,,Credit Card,1,1,1
SUB_1190,USR_05884,Monthly Premium,2025-03-11,,Google Pay,1,1,1
SUB_1191,USR_05971,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_1192,USR_01259,Monthly Premium,2025-05-30,,Apple Pay,1,1,1
SUB_1193,USR_02089,Monthly Premium,2025-04-05,2025-05-05,PayPal,1,1,1
SUB_1194,USR_01676,Annual Premium,2025-02-04,,Apple Pay,1,1,1
SUB_1195,USR_07623,Monthly Premium,2025-04-30,,Credit Card,1,1,1
SUB_1196,USR_08992,Monthly Premium,2025-02-01,2025-03-03,Google Pay,1,1,1
SUB_1197,USR_03327,Monthly Premium,2025-01-19,2025-02-18,Google Pay,1,1,1
SUB_1198,USR_00628,Monthly Premium,2025-03-10,2025-04-09,Google Pay,1,1,1
SUB_1199,USR_02276,Monthly Premium,2025-03-11,,Credit Card,1,1,1
SUB_1200,USR_07663,Monthly Premium,2025-05-21,,Credit Card,1,1,1
SUB_1201,USR_05637,Annual Premium,2025-07-07,,Credit Card,1,1,1
SUB_1202,USR_01156,Monthly Premium,2025-06-27,,Credit Card,1,1,1
SUB_1203,USR_03708,Monthly Premium,2025-04-06,2025-05-06,Apple Pay,1,1,1
SUB_1204,USR_00380,Annual Premium,2025-04-13,,Apple Pay,1,1,1
SUB_1205,USR_06566,Monthly Premium,2025-05-18,,Credit Card,1,1,1
SUB_1206,USR_04550,Monthly Premium,2025-04-18,,Google Pay,1,1,1
SUB_1207,USR_08799,Monthly Premium,2025-04-28,,Google Pay,1,1,1
SUB_1208,USR_07862,Monthly Premium,2025-02-21,,Credit Card,1,1,1
SUB_1209,USR_06630,Monthly Premium,2025-04-12,,Credit Card,1,1,1
SUB_1210,USR_06296,Monthly Premium,2025-02-12,,Credit Card,1,1,1
SUB_1211,USR_04822,Monthly Premium,2025-03-29,,PayPal,1,1,1
SUB_1212,USR_08195,Monthly Premium,2025-02-23,,Google Pay,1,0,1
SUB_1213,USR_00247,Monthly Premium,2025-05-01,,Credit Card,1,0,1
SUB_1214,USR_06505,Monthly Premium,2025-04-21,,Credit Card,1,1,1
SUB_1215,USR_03158,Monthly Premium,2025-05-07,2025-06-06,Apple Pay,1,1,1
SUB_1216,USR_07761,Monthly Premium,2025-05-09,2025-06-08,Credit Card,1,1,1
SUB_1217,USR_08132,Monthly Premium,2025-04-13,2025-05-13,Google Pay,1,1,1
SUB_1218,USR_04296,Monthly Premium,2025-02-20,,Credit Card,1,1,1
SUB_1219,USR_08259,Monthly Premium,2025-02-27,2025-03-29,Google Pay,1,1,1
SUB_1220,USR_00637,Monthly Premium,2025-03-03,,Apple Pay,1,1,1
SUB_1221,USR_04443,Monthly Premium,2025-02-15,2025-03-17,Apple Pay,1,1,1
SUB_1222,USR_08220,Monthly Premium,2025-06-26,2025-07-26,Credit Card,1,1,1
SUB_1223,USR_00322,Annual Premium,2025-05-06,2025-06-05,Apple Pay,1,1,1
SUB_1224,USR_07138,Monthly Premium,2025-05-03,2025-06-02,Credit Card,1,1,1
SUB_1225,USR_09705,Monthly Premium,2025-01-25,,Credit Card,1,1,1
SUB_1226,USR_03341,Monthly Premium,2025-05-18,,Credit Card,1,1,1
SUB_1227,USR_02454,Monthly Premium,2025-06-24,,Apple Pay,1,1,1
SUB_1228,USR_03942,Monthly Premium,2025-01-13,2025-02-12,Apple Pay,1,1,1
SUB_1229,USR_07644,Monthly Premium,2025-05-27,,Credit Card,1,0,1
SUB_1230,USR_08282,Monthly Premium,2025-03-20,,PayPal,1,1,1
SUB_1231,USR_08512,Monthly Premium,2025-04-16,2025-05-16,Apple Pay,1,1,1
SUB_1232,USR_08419,Monthly Premium,2025-01-08,2025-02-07,Google Pay,1,1,1
SUB_1233,USR_05320,Monthly Premium,2025-05-31,,Google Pay,1,1,1
SUB_1234,USR_05833,Annual Premium,2025-06-19,,Credit Card,1,0,1
SUB_1235,USR_07733,Monthly Premium,2025-05-28,2025-06-27,Credit Card,1,1,1
SUB_1236,USR_07640,Monthly Premium,2025-07-07,,Credit Card,1,0,1
SUB_1237,USR_07871,Monthly Premium,2025-01-05,2025-02-04,Credit Card,1,1,1
SUB_1238,USR_03865,Monthly Premium,2025-04-26,2025-05-26,Credit Card,1,1,1
SUB_1239,USR_09450,Monthly Premium,2025-06-20,2025-07-20,Apple Pay,1,1,1
SUB_1240,USR_07068,Monthly Premium,2025-06-20,2025-07-20,Credit Card,1,1,1
SUB_1241,USR_09359,Annual Premium,2025-02-05,,Apple Pay,1,1,1
SUB_1242,USR_00876,Monthly Premium,2025-01-31,2025-03-02,Google Pay,1,1,1
SUB_1243,USR_04043,Monthly Premium,2025-01-20,2025-02-19,Credit Card,1,1,1
SUB_1244,USR_09688,Monthly Premium,2025-04-03,,Google Pay,1,1,1
SUB_1245,USR_09212,Monthly Premium,2025-06-22,,PayPal,1,1,1
SUB_1246,USR_05452,Monthly Premium,2025-05-12,,Apple Pay,1,1,1
SUB_1247,USR_04288,Monthly Premium,2025-05-01,2025-05-31,Credit Card,1,0,1
SUB_1248,USR_02819,Monthly Premium,2025-04-16,,PayPal,1,1,1
SUB_1249,USR_02190,Monthly Premium,2025-05-20,,Apple Pay,1,1,1
SUB_1250,USR_06116,Monthly Premium,2025-06-11,,Apple Pay,1,0,1
SUB_1251,USR_02353,Monthly Premium,2025-02-24,2025-03-26,Google Pay,1,1,1
SUB_1252,USR_08726,Monthly Premium,2025-03-15,,Apple Pay,1,1,1
SUB_1253,USR_08684,Monthly Premium,2025-06-13,,Credit Card,1,1,1
SUB_1254,USR_02362,Annual Premium,2025-03-10,,Google Pay,1,1,1
SUB_1255,USR_09548,Monthly Premium,2025-03-08,,Credit Card,1,1,1
SUB_1256,USR_01775,Monthly Premium,2025-04-16,2025-05-16,Credit Card,1,1,1
SUB_1257,USR_01727,Monthly Premium,2025-02-01,2025-03-03,Apple Pay,1,1,1
SUB_1258,USR_00609,Monthly Premium,2025-03-19,,Credit Card,1,0,1
SUB_1259,USR_03954,Monthly Premium,2025-03-12,,Credit Card,1,0,1
SUB_1260,USR_01789,Monthly Premium,2025-04-04,2025-05-04,Credit Card,1,1,1
SUB_1261,USR_09980,Monthly Premium,2025-04-15,,Credit Card,1,1,1
SUB_1262,USR_00996,Monthly Premium,2025-04-27,2025-05-27,Google Pay,1,1,1
SUB_1263,USR_03941,Monthly Premium,2025-01-08,2025-02-07,Google Pay,1,1,1
SUB_1264,USR_06716,Monthly Premium,2025-03-25,,Google Pay,1,0,1
SUB_1265,USR_02522,Monthly Premium,2025-06-18,,Credit Card,1,1,1
SUB_1266,USR_02694,Monthly Premium,2025-04-16,,Apple Pay,1,1,1
SUB_1267,USR_06541,Monthly Premium,2025-03-21,,Apple Pay,1,1,1
SUB_1268,USR_07922,Monthly Premium,2025-01-18,,Credit Card,1,1,1
SUB_1269,USR_07839,Monthly Premium,2025-05-24,2025-06-23,Google Pay,1,1,1
SUB_1270,USR_07098,Monthly Premium,2025-01-12,,Apple Pay,1,1,1
SUB_1271,USR_06385,Monthly Premium,2025-04-01,2025-05-01,PayPal,1,1,1
SUB_1272,USR_07485,Monthly Premium,2025-05-17,,Google Pay,1,1,1
SUB_1273,USR_02755,Monthly Premium,2025-02-17,,Credit Card,1,1,1
SUB_1274,USR_09455,Monthly Premium,2025-02-19,2025-03-21,Credit Card,1,1,1
SUB_1275,USR_03963,Monthly Premium,2025-05-21,,Credit Card,1,1,1
SUB_1276,USR_02933,Monthly Premium,2025-01-19,,Credit Card,1,1,1
SUB_1277,USR_01534,Annual Premium,2025-01-09,2025-02-08,Credit Card,1,1,1
SUB_1278,USR_07921,Monthly Premium,2025-01-10,2025-02-09,Google Pay,1,1,1
SUB_1279,USR_07570,Monthly Premium,2025-04-10,,Google Pay,1,0,1
SUB_1280,USR_00403,Monthly Premium,2025-01-13,2025-02-12,Apple Pay,1,1,1
SUB_1281,USR_02234,Monthly Premium,2025-01-05,2025-02-04,Apple Pay,1,1,1
SUB_1282,USR_08733,Annual Premium,2025-05-31,,Credit Card,1,1,1
SUB_1283,USR_05967,Annual Premium,2025-05-04,2025-06-03,Apple Pay,1,1,1
SUB_1284,USR_03760,Monthly Premium,2025-05-29,2025-06-28,PayPal,1,1,1
SUB_1285,USR_00981,Monthly Premium,2025-04-16,,Credit Card,1,1,1
SUB_1286,USR_06190,Monthly Premium,2025-02-15,,Credit Card,1,1,1
SUB_1287,USR_00082,Monthly Premium,2025-01-27,,Google Pay,1,1,1
SUB_1288,USR_01499,Monthly Premium,2025-06-27,,Credit Card,1,1,1
SUB_1289,USR_08161,Monthly Premium,2025-01-11,2025-02-10,Credit Card,1,1,1
SUB_1290,USR_02979,Monthly Premium,2025-04-25,2025-05-25,Credit Card,1,1,1
SUB_1291,USR_05649,Monthly Premium,2025-03-07,,Google Pay,1,1,1
SUB_1292,USR_02259,Monthly Premium,2025-03-19,,Credit Card,1,1,1
SUB_1293,USR_06194,Monthly Premium,2025-03-21,,Google Pay,1,1,1
SUB_1294,USR_04227,Monthly Premium,2025-05-01,,Credit Card,1,1,1
SUB_1295,USR_08318,Monthly Premium,2025-01-22,2025-02-21,Credit Card,1,1,1
SUB_1296,USR_03150,Monthly Premium,2025-05-25,,Credit Card,1,1,1
SUB_1297,USR_04316,Monthly Premium,2025-06-07,2025-07-07,Google Pay,1,1,1
SUB_1298,USR_01253,Monthly Premium,2025-03-26,,Google Pay,1,1,1
SUB_1299,USR_06669,Monthly Premium,2025-02-28,2025-03-30,Credit Card,1,1,1
SUB_1300,USR_00545,Monthly Premium,2025-01-22,2025-02-21,PayPal,1,1,1
SUB_1301,USR_08600,Annual Premium,2025-06-22,2025-07-22,Credit Card,1,1,1
SUB_1302,USR_06509,Monthly Premium,2025-01-18,,PayPal,1,0,1
SUB_1303,USR_04923,Annual Premium,2025-03-06,,Google Pay,1,1,1
SUB_1304,USR_01724,Monthly Premium,2025-01-21,,Google Pay,1,1,1
SUB_1305,USR_06298,Monthly Premium,2025-05-09,2025-06-08,Google Pay,1,1,1
SUB_1306,USR_01505,Monthly Premium,2025-05-29,2025-06-28,Google Pay,1,1,1
SUB_1307,USR_06439,Annual Premium,2025-01-11,,Credit Card,1,1,1
SUB_1308,USR_05295,Monthly Premium,2025-06-01,2025-07-01,Credit Card,1,1,1
SUB_1309,USR_01920,Monthly Premium,2025-06-25,2025-07-25,Apple Pay,1,1,1
SUB_1310,USR_02104,Annual Premium,2025-03-19,,PayPal,1,1,1
SUB_1311,USR_00802,Monthly Premium,2025-04-29,,Apple Pay,1,1,1
SUB_1312,USR_06290,Monthly Premium,2025-06-06,2025-07-06,Apple Pay,1,1,1
SUB_1313,USR_05478,Monthly Premium,2025-02-01,,Credit Card,1,1,1
SUB_1314,USR_01310,Monthly Premium,2025-04-27,,Apple Pay,1,1,1
SUB_1315,USR_00810,Annual Premium,2025-06-07,2025-07-07,Credit Card,1,1,1
SUB_1316,USR_05112,Annual Premium,2025-03-21,,Apple Pay,1,1,1
SUB_1317,USR_04484,Monthly Premium,2025-03-05,,PayPal,1,1,1
SUB_1318,USR_06484,Monthly Premium,2025-01-25,,PayPal,1,1,1
SUB_1319,USR_01103,Monthly Premium,2025-05-14,2025-06-13,Credit Card,1,1,1
SUB_1320,USR_09273,Annual Premium,2025-06-04,,Credit Card,1,1,1
SUB_1321,USR_08830,Monthly Premium,2025-06-02,,Credit Card,1,1,1
SUB_1322,USR_02184,Monthly Premium,2025-05-06,,Credit Card,1,1,1
SUB_1323,USR_05000,Monthly Premium,2025-01-11,,Apple Pay,1,1,1
SUB_1324,USR_08836,Annual Premium,2025-04-14,,Credit Card,1,1,1
SUB_1325,USR_08103,Monthly Premium,2025-06-30,,Apple Pay,1,1,1
SUB_1326,USR_09088,Monthly Premium,2025-03-07,,Apple Pay,1,1,1
SUB_1327,USR_01949,Monthly Premium,2025-02-03,,Credit Card,1,1,1
SUB_1328,USR_00869,Annual Premium,2025-06-05,,PayPal,1,1,1
SUB_1329,USR_03930,Monthly Premium,2025-03-11,2025-04-10,Credit Card,1,1,1
SUB_1330,USR_03822,Annual Premium,2025-04-17,,Credit Card,1,1,1
SUB_1331,USR_09481,Annual Premium,2025-02-23,2025-03-25,PayPal,1,1,1
SUB_1332,USR_06512,Monthly Premium,2025-04-13,,Google Pay,1,0,1
SUB_1333,USR_03689,Monthly Premium,2025-03-04,,Credit Card,1,1,1
SUB_1334,USR_04892,Monthly Premium,2025-04-25,,Google Pay,1,1,1
