user_id,total_sessions,returned_next_day,returned_after_7_days,returned_after_30_days,days_until_last_session,churned,churn_reason
USR_02683,37,0,0,1,116,0,Not Churned
USR_02684,4,0,0,0,16,1,AI responses unhelpful
USR_02685,3,0,0,0,8,1,App crashes/Bugs
USR_02686,17,0,0,1,94,0,Not Churned
USR_02687,39,0,0,1,53,0,Not Churned
USR_02688,1,0,0,0,1,1,AI responses unhelpful
USR_02689,7,0,0,0,11,0,Not Churned
USR_02690,28,0,0,1,39,0,Not Churned
USR_02691,17,0,0,1,32,0,Not Churned
USR_02692,47,0,0,1,65,0,Not Churned
USR_02693,36,0,0,1,88,0,Not Churned
USR_02694,4,0,0,0,10,1,Found another app
USR_02695,3,0,0,0,15,1,Just trying it out
USR_02696,30,0,0,1,34,0,Not Churned
USR_02697,16,0,0,1,76,0,Not Churned
USR_02698,7,0,0,0,19,0,Not Churned
USR_02699,17,0,0,1,66,0,Not Churned
USR_02700,7,0,0,0,9,0,Not Churned
USR_02701,18,0,0,1,89,0,Not Churned
USR_02702,2,0,0,0,1,1,Just trying it out
USR_02703,8,0,0,0,18,0,Not Churned
USR_02704,37,0,0,1,29,0,Not Churned
USR_02705,18,0,0,1,26,0,Not Churned
USR_02706,14,0,0,0,96,0,Not Churned
USR_02707,4,0,0,0,14,1,App crashes/Bugs
USR_02708,2,0,0,0,0,1,Just trying it out
USR_02709,15,0,0,0,106,0,Not Churned
USR_02710,12,0,0,0,95,0,Not Churned
USR_02711,1,0,0,0,0,1,AI responses unhelpful
USR_02712,37,0,0,1,102,0,Not Churned
USR_02713,6,0,0,0,11,0,Not Churned
USR_02714,19,0,0,1,75,0,Not Churned
USR_02715,8,0,0,0,9,0,Not Churned
USR_02716,27,0,0,1,31,0,Not Churned
USR_02717,27,0,0,1,57,0,Not Churned
USR_02718,22,0,0,1,67,0,Not Churned
USR_02719,2,0,0,0,2,1,Slow response times
USR_02720,0,0,0,0,1,1,App crashes/Bugs
USR_02721,16,0,0,1,85,0,Not Churned
USR_02722,0,0,0,0,0,1,Too expensive
USR_02723,7,0,0,0,18,0,Not Churned
USR_02724,2,0,0,0,1,1,Slow response times
USR_02725,6,0,0,0,4,0,Not Churned
USR_02726,47,0,0,1,65,0,Not Churned
USR_02727,24,0,0,1,30,0,Not Churned
USR_02728,2,0,0,0,2,1,Found another app
USR_02729,14,0,0,0,102,0,Not Churned
USR_02730,0,0,0,0,0,1,Just trying it out
USR_02731,71,0,0,1,72,0,Not Churned
USR_02732,6,0,0,0,13,0,Not Churned
USR_02733,11,0,0,0,53,0,Not Churned
USR_02734,9,0,0,0,8,0,Not Churned
USR_02735,8,0,0,0,5,0,Not Churned
USR_02736,5,0,0,0,7,0,Not Churned
USR_02737,14,0,0,0,53,0,Not Churned
USR_02738,3,0,0,0,5,1,Found another app
USR_02739,5,0,0,0,12,0,Not Churned
USR_02740,6,0,0,0,18,0,Not Churned
USR_02741,4,0,0,0,14,1,Slow response times
USR_02742,5,0,0,0,8,0,Not Churned
USR_02743,5,0,0,0,6,0,Not Churned
USR_02744,23,0,0,1,51,0,Not Churned
USR_02745,17,0,0,1,116,0,Not Churned
USR_02746,31,0,0,1,97,0,Not Churned
USR_02747,3,0,0,0,5,1,AI responses unhelpful
USR_02748,30,0,0,1,57,0,Not Churned
USR_02749,37,0,0,1,68,0,Not Churned
USR_02750,12,0,0,0,69,0,Not Churned
USR_02751,11,0,0,0,60,0,Not Churned
USR_02752,15,0,0,0,112,0,Not Churned
USR_02753,5,0,0,0,19,0,Not Churned
USR_02754,2,0,0,0,1,1,Slow response times
USR_02755,1,0,0,0,1,1,Just trying it out
USR_02756,23,0,0,1,28,0,Not Churned
USR_02757,10,0,0,0,13,0,Not Churned
USR_02758,4,0,0,0,19,1,Slow response times
USR_02759,14,0,0,0,84,0,Not Churned
USR_02760,0,0,0,0,0,1,Found another app
USR_02761,1,0,0,0,0,1,Slow response times
USR_02762,18,0,0,1,113,0,Not Churned
USR_02763,38,0,0,1,35,0,Not Churned
USR_02764,8,0,0,0,4,0,Not Churned
USR_02765,9,0,0,0,19,0,Not Churned
USR_02766,8,0,0,0,9,0,Not Churned
USR_02767,11,0,0,0,100,0,Not Churned
USR_02768,10,0,0,0,16,0,Not Churned
USR_02769,5,0,0,0,11,0,Not Churned
USR_02770,14,0,0,0,71,0,Not Churned
USR_02771,5,0,0,0,15,0,Not Churned
USR_02772,34,0,0,1,51,0,Not Churned
USR_02773,7,0,0,0,15,0,Not Churned
USR_02774,1,0,0,0,2,1,AI responses unhelpful
USR_02775,57,0,0,1,103,0,Not Churned
USR_02776,7,0,0,0,17,0,Not Churned
USR_02777,12,0,0,0,90,0,Not Churned
USR_02778,7,0,0,0,18,0,Not Churned
USR_02779,1,0,0,0,1,1,Too expensive
USR_02780,38,0,0,1,24,0,Not Churned
USR_02781,3,0,0,0,14,1,AI responses unhelpful
USR_02782,20,0,0,1,60,0,Not Churned
USR_02783,27,0,0,1,102,0,Not Churned
USR_02784,13,0,0,0,65,0,Not Churned
USR_02785,19,0,0,1,53,0,Not Churned
USR_02786,20,0,0,1,34,0,Not Churned
USR_02787,2,0,0,0,1,1,App crashes/Bugs
USR_02788,12,0,0,0,54,0,Not Churned
USR_02789,5,0,0,0,14,0,Not Churned
USR_02790,0,0,0,0,1,1,App crashes/Bugs
USR_02791,62,0,0,1,94,0,Not Churned
USR_02792,1,0,0,0,1,1,App crashes/Bugs
USR_02793,19,0,0,1,85,0,Not Churned
USR_02794,0,0,0,0,1,1,Found another app
USR_02795,44,0,0,1,59,0,Not Churned
USR_02796,0,0,0,0,2,1,AI responses unhelpful
USR_02797,17,0,0,1,114,0,Not Churned
USR_02798,22,0,0,1,102,0,Not Churned
USR_02799,1,0,0,0,0,1,App crashes/Bugs
USR_02800,23,0,0,1,26,0,Not Churned
USR_02801,58,0,0,1,56,0,Not Churned
USR_02802,11,0,0,0,28,0,Not Churned
USR_02803,4,0,0,0,16,1,App crashes/Bugs
USR_02804,14,0,0,0,117,0,Not Churned
USR_02805,1,0,0,0,2,1,AI responses unhelpful
USR_02806,38,0,0,1,82,0,Not Churned
USR_02807,4,0,0,0,8,1,Found another app
USR_02808,3,0,0,0,5,1,AI responses unhelpful
USR_02809,9,0,0,0,7,0,Not Churned
USR_02810,3,0,0,0,10,1,Slow response times
USR_02811,1,0,0,0,2,1,Too expensive
USR_02812,12,0,0,0,41,0,Not Churned
USR_02813,18,0,0,1,77,0,Not Churned
USR_02814,57,0,0,1,29,0,Not Churned
USR_02815,6,0,0,0,10,0,Not Churned
USR_02816,4,0,0,0,14,1,App crashes/Bugs
USR_02817,54,0,0,1,91,0,Not Churned
USR_02818,0,0,0,0,1,1,Too expensive
USR_02819,11,0,0,0,100,0,Not Churned
USR_02820,1,0,0,0,1,1,Just trying it out
USR_02821,42,0,0,1,92,0,Not Churned
USR_02822,6,0,0,0,14,0,Not Churned
USR_02823,20,0,0,1,113,0,Not Churned
USR_02824,38,0,0,1,66,0,Not Churned
USR_02825,30,0,0,1,79,0,Not Churned
USR_02826,13,0,0,0,76,0,Not Churned
USR_02827,53,0,0,1,36,0,Not Churned
USR_02828,12,0,0,0,94,0,Not Churned
USR_02829,39,0,0,1,66,0,Not Churned
USR_02830,4,0,0,0,14,1,Found another app
USR_02831,0,0,0,0,2,1,AI responses unhelpful
USR_02832,9,0,0,0,11,0,Not Churned
USR_02833,0,0,0,0,1,1,App crashes/Bugs
USR_02834,37,0,0,1,29,0,Not Churned
USR_02835,1,0,0,0,0,1,Too expensive
USR_02836,14,0,0,0,25,0,Not Churned
USR_02837,0,0,0,0,2,1,Just trying it out
USR_02838,0,0,0,0,2,1,AI responses unhelpful
USR_02839,18,0,0,1,91,0,Not Churned
USR_02840,13,0,0,0,61,0,Not Churned
USR_02841,0,0,0,0,2,1,Just trying it out
USR_02842,5,0,0,0,4,0,Not Churned
USR_02843,3,0,0,0,9,1,App crashes/Bugs
USR_02844,27,0,0,1,64,0,Not Churned
USR_02845,21,0,0,1,52,0,Not Churned
USR_02846,17,0,0,1,88,0,Not Churned
USR_02847,44,0,0,1,94,0,Not Churned
USR_02848,21,0,0,1,95,0,Not Churned
USR_02849,2,0,0,0,2,1,AI responses unhelpful
USR_02850,44,0,0,1,47,0,Not Churned
USR_02851,3,0,0,0,13,1,Slow response times
USR_02852,6,0,0,0,14,0,Not Churned
USR_02853,7,0,0,0,5,0,Not Churned
USR_02854,3,0,0,0,9,1,Found another app
USR_02855,2,0,0,0,2,1,AI responses unhelpful
USR_02856,5,0,0,0,4,0,Not Churned
USR_02857,18,0,0,1,50,0,Not Churned
USR_02858,5,0,0,0,4,0,Not Churned
USR_02859,3,0,0,0,14,1,AI responses unhelpful
USR_02860,30,0,0,1,58,0,Not Churned
USR_02861,10,0,0,0,15,0,Not Churned
USR_02862,26,0,0,1,91,0,Not Churned
USR_02863,1,0,0,0,2,1,AI responses unhelpful
USR_02864,6,0,0,0,7,0,Not Churned
USR_02865,23,0,0,1,60,0,Not Churned
USR_02866,0,0,0,0,2,1,Slow response times
USR_02867,43,0,0,1,61,0,Not Churned
USR_02868,8,0,0,0,15,0,Not Churned
USR_02869,58,0,0,1,49,0,Not Churned
USR_02870,16,0,0,1,65,0,Not Churned
USR_02871,46,0,0,1,31,0,Not Churned
USR_02872,3,0,0,0,15,1,Too expensive
USR_02873,25,0,0,1,74,0,Not Churned
USR_02874,43,0,0,1,29,0,Not Churned
USR_02875,63,0,0,1,96,0,Not Churned
USR_02876,1,0,0,0,1,1,Just trying it out
USR_02877,0,0,0,0,2,1,Slow response times
USR_02878,31,0,0,1,44,0,Not Churned
USR_02879,1,0,0,0,1,1,Slow response times
USR_02880,0,0,0,0,2,1,Too expensive
USR_02881,13,0,0,0,22,0,Not Churned
USR_02882,6,0,0,0,7,0,Not Churned
USR_02883,18,0,0,1,27,0,Not Churned
USR_02884,1,0,0,0,1,1,Too expensive
USR_02885,10,0,0,0,8,0,Not Churned
USR_02886,6,0,0,0,17,0,Not Churned
USR_02887,27,0,0,1,90,0,Not Churned
USR_02888,5,0,0,0,9,0,Not Churned
USR_02889,10,0,0,0,16,0,Not Churned
USR_02890,10,0,0,0,18,0,Not Churned
USR_02891,13,0,0,0,71,0,Not Churned
USR_02892,1,0,0,0,2,1,Slow response times
USR_02893,9,0,0,0,8,0,Not Churned
USR_02894,17,0,0,1,37,0,Not Churned
USR_02895,8,0,0,0,18,0,Not Churned
USR_02896,26,0,0,1,88,0,Not Churned
USR_02897,0,0,0,0,1,1,Slow response times
USR_02898,49,0,0,1,38,0,Not Churned
USR_02899,7,0,0,0,5,0,Not Churned
USR_02900,10,0,0,0,13,0,Not Churned
USR_02901,1,0,0,0,1,1,Found another app
USR_02902,21,0,0,1,68,0,Not Churned
USR_02903,14,0,0,0,114,0,Not Churned
USR_02904,49,0,0,1,31,0,Not Churned
USR_02905,2,0,0,0,2,1,App crashes/Bugs
USR_02906,23,0,0,1,45,0,Not Churned
USR_02907,1,0,0,0,2,1,Slow response times
USR_02908,1,0,0,0,1,1,Found another app
USR_02909,44,0,0,1,35,0,Not Churned
USR_02910,4,0,0,0,10,1,Too expensive
USR_02911,40,0,0,1,104,0,Not Churned
USR_02912,3,0,0,0,18,1,Found another app
USR_02913,14,0,0,0,86,0,Not Churned
USR_02914,18,0,0,1,56,0,Not Churned
USR_02915,49,0,0,1,94,0,Not Churned
USR_02916,7,0,0,0,13,0,Not Churned
USR_02917,0,0,0,0,2,1,Found another app
USR_02918,7,0,0,0,15,0,Not Churned
USR_02919,31,0,0,1,49,0,Not Churned
USR_02920,1,0,0,0,1,1,Slow response times
USR_02921,0,0,0,0,0,1,Slow response times
USR_02922,25,0,0,1,82,0,Not Churned
USR_02923,24,0,0,1,50,0,Not Churned
USR_02924,4,0,0,0,17,1,App crashes/Bugs
USR_02925,16,0,0,1,101,0,Not Churned
USR_02926,1,0,0,0,0,1,Just trying it out
USR_02927,22,0,0,1,76,0,Not Churned
USR_02928,4,0,0,0,14,1,AI responses unhelpful
USR_02929,4,0,0,0,12,1,App crashes/Bugs
USR_02930,13,0,0,0,101,0,Not Churned
USR_02931,46,0,0,1,101,0,Not Churned
USR_02932,0,0,0,0,2,1,Too expensive
USR_02933,1,0,0,0,1,1,Slow response times
USR_02934,4,0,0,0,7,1,Found another app
USR_02935,36,0,0,1,99,0,Not Churned
USR_02936,28,0,0,1,21,0,Not Churned
USR_02937,27,0,0,1,24,0,Not Churned
USR_02938,6,0,0,0,16,0,Not Churned
USR_02939,5,0,0,0,19,0,Not Churned
USR_02940,2,0,0,0,2,1,Slow response times
USR_02941,34,0,0,1,85,0,Not Churned
USR_02942,5,0,0,0,10,0,Not Churned
USR_02943,13,0,0,0,60,0,Not Churned
USR_02944,6,0,0,0,11,0,Not Churned
USR_02945,12,0,0,0,98,0,Not Churned
USR_02946,7,0,0,0,9,0,Not Churned
USR_02947,5,0,0,0,18,0,Not Churned
USR_02948,14,0,0,0,115,0,Not Churned
USR_02949,6,0,0,0,6,0,Not Churned
USR_02950,21,0,0,1,99,0,Not Churned
USR_02951,8,0,0,0,16,0,Not Churned
USR_02952,5,0,0,0,11,0,Not Churned
USR_02953,4,0,0,0,14,1,App crashes/Bugs
USR_02954,1,0,0,0,0,1,App crashes/Bugs
USR_02955,4,0,0,0,11,1,Just trying it out
USR_02956,25,0,0,1,27,0,Not Churned
USR_02957,1,0,0,0,2,1,Just trying it out
USR_02958,1,0,0,0,1,1,Just trying it out
USR_02959,5,0,0,0,4,0,Not Churned
USR_02960,19,0,0,1,45,0,Not Churned
USR_02961,9,0,0,0,14,0,Not Churned
USR_02962,9,0,0,0,7,0,Not Churned
USR_02963,36,0,0,1,76,0,Not Churned
USR_02964,7,0,0,0,8,0,Not Churned
USR_02965,9,0,0,0,7,0,Not Churned
USR_02966,0,0,0,0,1,1,Slow response times
USR_02967,17,0,0,1,32,0,Not Churned
USR_02968,12,0,0,0,24,0,Not Churned
USR_02969,3,0,0,0,12,1,Slow response times
USR_02970,2,0,0,0,0,1,Just trying it out
USR_02971,1,0,0,0,1,1,Too expensive
USR_02972,1,0,0,0,0,1,App crashes/Bugs
USR_02973,6,0,0,0,7,0,Not Churned
USR_02974,5,0,0,0,8,0,Not Churned
USR_02975,7,0,0,0,13,0,Not Churned
USR_02976,7,0,0,0,4,0,Not Churned
USR_02977,5,0,0,0,8,0,Not Churned
USR_02978,14,0,0,0,94,0,Not Churned
USR_02979,22,0,0,1,63,0,Not Churned
USR_02980,1,0,0,0,0,1,Found another app
USR_02981,11,0,0,0,115,0,Not Churned
USR_02982,0,0,0,0,0,1,AI responses unhelpful
USR_02983,17,0,0,1,24,0,Not Churned
USR_02984,9,0,0,0,5,0,Not Churned
USR_02985,3,0,0,0,6,1,App crashes/Bugs
USR_02986,10,0,0,0,19,0,Not Churned
USR_02987,6,0,0,0,6,0,Not Churned
USR_02988,5,0,0,0,6,0,Not Churned
USR_02989,40,0,0,1,92,0,Not Churned
USR_02990,23,0,0,1,23,0,Not Churned
USR_02991,4,0,0,0,5,1,App crashes/Bugs
USR_02992,10,0,0,0,17,0,Not Churned
USR_02993,23,0,0,1,44,0,Not Churned
USR_02994,3,0,0,0,5,1,App crashes/Bugs
USR_02995,0,0,0,0,0,1,Just trying it out
USR_02996,49,0,0,1,73,0,Not Churned
USR_02997,48,0,0,1,29,0,Not Churned
USR_02998,6,0,0,0,15,0,Not Churned
USR_02999,1,0,0,0,1,1,AI responses unhelpful
USR_03000,1,0,0,0,0,1,Slow response times
USR_03001,13,0,0,0,29,0,Not Churned
USR_03002,22,0,0,1,81,0,Not Churned
USR_03003,6,0,0,0,14,0,Not Churned
USR_03004,7,0,0,0,9,0,Not Churned
USR_03005,7,0,0,0,12,0,Not Churned
USR_03006,11,0,0,0,38,0,Not Churned
USR_03007,15,0,0,0,25,0,Not Churned
USR_03008,8,0,0,0,10,0,Not Churned
USR_03009,0,0,0,0,1,1,Found another app
USR_03010,8,0,0,0,15,0,Not Churned
USR_03011,7,0,0,0,15,0,Not Churned
USR_03012,14,0,0,0,112,0,Not Churned
USR_03013,0,0,0,0,0,1,Slow response times
USR_03014,31,0,0,1,95,0,Not Churned
USR_03015,31,0,0,1,103,0,Not Churned
USR_03016,15,0,0,0,94,0,Not Churned
USR_03017,16,0,0,1,79,0,Not Churned
USR_03018,10,0,0,0,6,0,Not Churned
USR_03019,11,0,0,0,119,0,Not Churned
USR_03020,14,0,0,0,119,0,Not Churned
USR_03021,8,0,0,0,9,0,Not Churned
USR_03022,40,0,0,1,82,0,Not Churned
USR_03023,10,0,0,0,12,0,Not Churned
USR_03024,70,0,0,1,118,0,Not Churned
USR_03025,12,0,0,0,58,0,Not Churned
USR_03026,0,0,0,0,2,1,Found another app
USR_03027,3,0,0,0,7,1,Just trying it out
USR_03028,14,0,0,0,55,0,Not Churned
USR_03029,41,0,0,1,63,0,Not Churned
USR_03030,11,0,0,0,116,0,Not Churned
USR_03031,16,0,0,1,31,0,Not Churned
USR_03032,0,0,0,0,0,1,Too expensive
USR_03033,3,0,0,0,8,1,Slow response times
USR_03034,1,0,0,0,1,1,Just trying it out
USR_03035,24,0,0,1,23,0,Not Churned
USR_03036,27,0,0,1,58,0,Not Churned
USR_03037,3,0,0,0,15,1,App crashes/Bugs
USR_03038,8,0,0,0,11,0,Not Churned
USR_03039,6,0,0,0,16,0,Not Churned
USR_03040,2,0,0,0,2,1,AI responses unhelpful
USR_03041,6,0,0,0,12,0,Not Churned
USR_03042,52,0,0,1,85,0,Not Churned
USR_03043,12,0,0,0,62,0,Not Churned
USR_03044,6,0,0,0,8,0,Not Churned
USR_03045,3,0,0,0,5,1,Found another app
USR_03046,8,0,0,0,16,0,Not Churned
USR_03047,61,0,0,1,110,0,Not Churned
USR_03048,19,0,0,1,29,0,Not Churned
USR_03049,3,0,0,0,19,1,AI responses unhelpful
USR_03050,0,0,0,0,2,1,Found another app
USR_03051,6,0,0,0,8,0,Not Churned
USR_03052,5,0,0,0,14,0,Not Churned
USR_03053,1,0,0,0,0,1,Just trying it out
USR_03054,3,0,0,0,12,1,App crashes/Bugs
USR_03055,16,0,0,1,100,0,Not Churned
USR_03056,1,0,0,0,0,1,Slow response times
USR_03057,10,0,0,0,19,0,Not Churned
USR_03058,24,0,0,1,62,0,Not Churned
USR_03059,3,0,0,0,14,1,Found another app
USR_03060,34,0,0,1,76,0,Not Churned
USR_03061,3,0,0,0,7,1,Just trying it out
USR_03062,20,0,0,1,27,0,Not Churned
USR_03063,2,0,0,0,0,1,Too expensive
USR_03064,26,0,0,1,117,0,Not Churned
USR_03065,24,0,0,1,24,0,Not Churned
USR_03066,12,0,0,0,88,0,Not Churned
USR_03067,8,0,0,0,7,0,Not Churned
USR_03068,2,0,0,0,2,1,App crashes/Bugs
USR_03069,11,0,0,0,107,0,Not Churned
USR_03070,20,0,0,1,33,0,Not Churned
USR_03071,2,0,0,0,2,1,AI responses unhelpful
USR_03072,20,0,0,1,60,0,Not Churned
USR_03073,12,0,0,0,47,0,Not Churned
USR_03074,10,0,0,0,4,0,Not Churned
USR_03075,0,0,0,0,0,1,Slow response times
USR_03076,3,0,0,0,14,1,App crashes/Bugs
USR_03077,10,0,0,0,13,0,Not Churned
USR_03078,63,0,0,1,83,0,Not Churned
USR_03079,3,0,0,0,9,1,AI responses unhelpful
USR_03080,0,0,0,0,0,1,Found another app
USR_03081,7,0,0,0,19,0,Not Churned
USR_03082,0,0,0,0,1,1,Too expensive
USR_03083,7,0,0,0,5,0,Not Churned
USR_03084,9,0,0,0,11,0,Not Churned
USR_03085,0,0,0,0,2,1,App crashes/Bugs
USR_03086,27,0,0,1,54,0,Not Churned
USR_03087,34,0,0,1,94,0,Not Churned
USR_03088,105,0,0,1,95,0,Not Churned
USR_03089,12,0,0,0,51,0,Not Churned
USR_03090,4,0,0,0,11,1,Slow response times
USR_03091,18,0,0,1,33,0,Not Churned
USR_03092,26,0,0,1,21,0,Not Churned
USR_03093,7,0,0,0,12,0,Not Churned
USR_03094,13,0,0,0,47,0,Not Churned
USR_03095,29,0,0,1,113,0,Not Churned
USR_03096,5,0,0,0,17,0,Not Churned
USR_03097,0,0,0,0,0,1,Just trying it out
USR_03098,9,0,0,0,5,0,Not Churned
USR_03099,18,0,0,1,25,0,Not Churned
USR_03100,11,0,0,0,45,0,Not Churned
USR_03101,15,0,0,0,25,0,Not Churned
USR_03102,12,0,0,0,95,0,Not Churned
USR_03103,15,0,0,0,100,0,Not Churned
USR_03104,0,0,0,0,0,1,AI responses unhelpful
USR_03105,2,0,0,0,0,1,Found another app
USR_03106,14,0,0,0,115,0,Not Churned
USR_03107,42,0,0,1,26,0,Not Churned
USR_03108,15,0,0,0,62,0,Not Churned
USR_03109,3,0,0,0,11,1,Just trying it out
USR_03110,11,0,0,0,71,0,Not Churned
USR_03111,24,0,0,1,38,0,Not Churned
USR_03112,11,0,0,0,45,0,Not Churned
USR_03113,0,0,0,0,1,1,Too expensive
USR_03114,7,0,0,0,12,0,Not Churned
USR_03115,6,0,0,0,16,0,Not Churned
USR_03116,42,0,0,1,91,0,Not Churned
USR_03117,5,0,0,0,9,0,Not Churned
USR_03118,1,0,0,0,1,1,AI responses unhelpful
USR_03119,7,0,0,0,18,0,Not Churned
USR_03120,0,0,0,0,0,1,Slow response times
USR_03121,35,0,0,1,54,0,Not Churned
USR_03122,11,0,0,0,110,0,Not Churned
USR_03123,8,0,0,0,18,0,Not Churned
USR_03124,7,0,0,0,14,0,Not Churned
USR_03125,8,0,0,0,9,0,Not Churned
USR_03126,19,0,0,1,75,0,Not Churned
USR_03127,4,0,0,0,15,1,AI responses unhelpful
USR_03128,2,0,0,0,2,1,Too expensive
USR_03129,11,0,0,0,68,0,Not Churned
USR_03130,44,0,0,1,33,0,Not Churned
USR_03131,11,0,0,0,86,0,Not Churned
USR_03132,19,0,0,1,114,0,Not Churned
USR_03133,29,0,0,1,48,0,Not Churned
USR_03134,0,0,0,0,0,1,AI responses unhelpful
USR_03135,8,0,0,0,17,0,Not Churned
USR_03136,33,0,0,1,34,0,Not Churned
USR_03137,10,0,0,0,10,0,Not Churned
USR_03138,16,0,0,1,116,0,Not Churned
USR_03139,25,0,0,1,64,0,Not Churned
USR_03140,17,0,0,1,21,0,Not Churned
USR_03141,9,0,0,0,18,0,Not Churned
USR_03142,1,0,0,0,0,1,Just trying it out
USR_03143,16,0,0,1,98,0,Not Churned
USR_03144,3,0,0,0,16,1,Too expensive
USR_03145,2,0,0,0,1,1,AI responses unhelpful
USR_03146,14,0,0,0,92,0,Not Churned
USR_03147,14,0,0,0,37,0,Not Churned
USR_03148,18,0,0,1,58,0,Not Churned
USR_03149,6,0,0,0,11,0,Not Churned
USR_03150,29,0,0,1,105,0,Not Churned
USR_03151,9,0,0,0,11,0,Not Churned
USR_03152,13,0,0,0,95,0,Not Churned
USR_03153,3,0,0,0,15,1,Just trying it out
USR_03154,9,0,0,0,10,0,Not Churned
USR_03155,8,0,0,0,8,0,Not Churned
USR_03156,28,0,0,1,50,0,Not Churned
USR_03157,25,0,0,1,47,0,Not Churned
USR_03158,1,0,0,0,1,1,Just trying it out
USR_03159,10,0,0,0,17,0,Not Churned
USR_03160,2,0,0,0,2,1,Found another app
USR_03161,12,0,0,0,29,0,Not Churned
USR_03162,38,0,0,1,66,0,Not Churned
USR_03163,28,0,0,1,100,0,Not Churned
USR_03164,5,0,0,0,18,0,Not Churned
USR_03165,2,0,0,0,0,1,App crashes/Bugs
USR_03166,19,0,0,1,70,0,Not Churned
USR_03167,7,0,0,0,16,0,Not Churned
USR_03168,11,0,0,0,82,0,Not Churned
USR_03169,18,0,0,1,66,0,Not Churned
USR_03170,9,0,0,0,14,0,Not Churned
USR_03171,5,0,0,0,4,0,Not Churned
USR_03172,18,0,0,1,63,0,Not Churned
USR_03173,6,0,0,0,16,0,Not Churned
USR_03174,3,0,0,0,6,1,Just trying it out
USR_03175,10,0,0,0,10,0,Not Churned
USR_03176,8,0,0,0,12,0,Not Churned
USR_03177,1,0,0,0,1,1,Found another app
USR_03178,20,0,0,1,107,0,Not Churned
USR_03179,24,0,0,1,56,0,Not Churned
USR_03180,11,0,0,0,104,0,Not Churned
USR_03181,2,0,0,0,1,1,Too expensive
USR_03182,8,0,0,0,12,0,Not Churned
USR_03183,5,0,0,0,13,0,Not Churned
USR_03184,33,0,0,1,66,0,Not Churned
USR_03185,19,0,0,1,35,0,Not Churned
USR_03186,0,0,0,0,0,1,Slow response times
USR_03187,0,0,0,0,2,1,Just trying it out
USR_03188,80,0,0,1,89,0,Not Churned
USR_03189,1,0,0,0,2,1,Just trying it out
USR_03190,25,0,0,1,33,0,Not Churned
USR_03191,49,0,0,1,76,0,Not Churned
USR_03192,5,0,0,0,17,0,Not Churned
USR_03193,10,0,0,0,8,0,Not Churned
USR_03194,9,0,0,0,12,0,Not Churned
USR_03195,12,0,0,0,75,0,Not Churned
USR_03196,5,0,0,0,5,0,Not Churned
USR_03197,15,0,0,0,78,0,Not Churned
USR_03198,5,0,0,0,19,0,Not Churned
USR_03199,5,0,0,0,12,0,Not Churned
USR_03200,12,0,0,0,69,0,Not Churned
USR_03201,1,0,0,0,0,1,Too expensive
USR_03202,1,0,0,0,0,1,Found another app
USR_03203,39,0,0,1,21,0,Not Churned
USR_03204,0,0,0,0,2,1,Found another app
USR_03205,28,0,0,1,44,0,Not Churned
USR_03206,5,0,0,0,4,0,Not Churned
USR_03207,4,0,0,0,19,1,Slow response times
USR_03208,2,0,0,0,0,1,AI responses unhelpful
USR_03209,6,0,0,0,16,0,Not Churned
USR_03210,9,0,0,0,8,0,Not Churned
USR_03211,35,0,0,1,81,0,Not Churned
USR_03212,29,0,0,1,78,0,Not Churned
USR_03213,3,0,0,0,12,1,Too expensive
USR_03214,1,0,0,0,0,1,Just trying it out
USR_03215,0,0,0,0,2,1,App crashes/Bugs
USR_03216,12,0,0,0,85,0,Not Churned
USR_03217,0,0,0,0,2,1,Slow response times
USR_03218,3,0,0,0,8,1,Found another app
USR_03219,12,0,0,0,25,0,Not Churned
USR_03220,0,0,0,0,0,1,Just trying it out
USR_03221,1,0,0,0,2,1,Just trying it out
USR_03222,4,0,0,0,14,1,AI responses unhelpful
USR_03223,5,0,0,0,8,0,Not Churned
USR_03224,0,0,0,0,2,1,Slow response times
USR_03225,24,0,0,1,63,0,Not Churned
USR_03226,19,0,0,1,85,0,Not Churned
USR_03227,12,0,0,0,117,0,Not Churned
USR_03228,19,0,0,1,81,0,Not Churned
USR_03229,4,0,0,0,5,1,Just trying it out
USR_03230,56,0,0,1,41,0,Not Churned
USR_03231,10,0,0,0,13,0,Not Churned
USR_03232,17,0,0,1,96,0,Not Churned
USR_03233,4,0,0,0,16,1,Just trying it out
USR_03234,8,0,0,0,12,0,Not Churned
USR_03235,16,0,0,1,29,0,Not Churned
USR_03236,8,0,0,0,7,0,Not Churned
USR_03237,15,0,0,0,63,0,Not Churned
USR_03238,3,0,0,0,11,1,Slow response times
USR_03239,15,0,0,0,23,0,Not Churned
USR_03240,7,0,0,0,6,0,Not Churned
USR_03241,28,0,0,1,74,0,Not Churned
USR_03242,25,0,0,1,77,0,Not Churned
USR_03243,18,0,0,1,43,0,Not Churned
USR_03244,4,0,0,0,5,1,App crashes/Bugs
USR_03245,36,0,0,1,87,0,Not Churned
USR_03246,13,0,0,0,118,0,Not Churned
USR_03247,18,0,0,1,84,0,Not Churned
USR_03248,21,0,0,1,91,0,Not Churned
USR_03249,33,0,0,1,75,0,Not Churned
USR_03250,5,0,0,0,8,0,Not Churned
USR_03251,30,0,0,1,119,0,Not Churned
USR_03252,10,0,0,0,4,0,Not Churned
USR_03253,8,0,0,0,7,0,Not Churned
